11735,13519,8111,8219,16747,23181,3404	2
5115,5722,1666,9280,23857,4876,16555,5123,16658,23768,16892,20292,2351,5260,12464,18784,22589,11408	4
8379,12865,2043,10491,5553,1460,15434,13903,1111,19594,24520,6461,152,16453	3
7824,25359,7290,5679,17201,4463,8722,17642,3893,7813	9
11015,20159,495,5359,11824,12348,2402,12403,5274,6950,23451,6018,23768,293,1488	9
182,7779,15926,4484,3999	8
20597,8303,9316,5150,11640,21534,16136,14906,4560,18497	8
23329,21485,15540,4304,5680,7489	8
23729,4311,7473,20757,15905,14807,854,1791,19784,14730,21948,5838	6
2780,21844,3637,19964,3529,5072,5725,9954,25315,6150,11993,6088,25012,17938,5965,8757,13351,3915,3831	5
4177,9714,17256,24410,10378,9251,19595,12350,2861	8
10668,25299,20475,14139,387,2386,11684,24472,20703,5680,19853,7496,2615,14585,9099	8
16220,14833,8303,5006	2
2616,10135,9955,5312,14084,20147,18655,5386,19258,21969,17960,2899,6099,1633,6979,19844,5296,19265,20180,25515,15399,24048,8379	3
6174,1028,7429,13754,2856,8550,6773,3556,11283,9910,6570,9810,19055	9
5270,16114,4788,7131,24153,9874,20194,14288,23165,16702	8
22618,7915,4821,15497	3
15992,7206,25200,10927,13950,4210,10282,2278,18884,24293,17791,15305,23817,23136,17501,11308	9
25315,18752,7690,13958,24845,647,3046,24638,5707,18390,12448,15352,2214,21806,16927,4926,8068,6276,5457	5
22663,126,12531,1386,3158,17310,994,24869,8728,5101,4664	3
4695,14716,23883,10439,18832,13958,23397,13144,17421,22026,12272,5006,8303,4911,23458,25315,18421,2058,11765,8132,1555,4997,13800,15054,10452,2251,19309,7014,13697,1209,18958,7193,6179,5838,14241	5
8349,22394,13076,17157,19595,8071	8
18502,6570,13697,8674,21,3416,9105,7947,5965,10206,3121,13343,3156,13888,1934,6400,3958	6
13896,8794,5148,8021,11963,19091,25341,2922,23841,25220,23496	3
11862,19666,14903,23420,20182,2600,3660,18335,11165,16983,14070,1028,2558,8379,18010,8245,4064,5680,10777,21294,10834,8223,12777,5006,24535,10452,7603	3
9161,14238,1304,21319,22147,12451,19265,2174,20597,22817,9611,10894,18870,24614,3530,15874,6363,19005,18857,13879	3
3127,15194,20200,95,11459	0
15137,18217,7106,12893,8646,2995,913,12883	9
24152,24285,19760,3691,20275,25443,5699,12361,3908,1241,14255,22435,16198,13965,5965,10441,23026,1226	3
19895,5680,19626,15399,11668,11742,13358	8
3212,9797,11318,17018,11845,2046,12491,24667,6445,9090,24638,14837	5
7466,25104	8
23964,13827,18356	6
5962,21983,11318,22060,16481,25059,3519,7281	3
12553,17521,13553,6714,14825,16963,12020,25220,2922,2683,1241,5006,8303,21706,24285,6113,23255,5072,10685,5296,10341,10097,12082,4803,4140,22888,23119,18890,21041,5965,12467,5552,8364,17073	9
24300,17018,14041,11318,12585,7400,1188,17068,9682,24622,10203,19830	8
13507,18171,533,3624,10423,19265,22979,20180,19080,4933,6952,5838,17245	2
22326,6017,11728,11988,12827	8
25211,1766,11588,5013,19748,15688,25101,18391,10500,3858,9119,10662,210,301	9
2614,7961,19995,14716,17325,9393,23518	5
13171,4707,24245,7684,3890,9700	8
22961,11652,19626,7593,15712,25392	6
8071,9026,5296,14830,9815	8
22518,25315,14716,13264,13604,9840,3831,15400,13486,14585	5
5965,12844,6140,15460,21873,18894,19626,13618,20526,9006,13314,13345,25216,11082,13748,13349,13563,19943,5855,570,20395,21539,19073,17406,211,2269,19272,7701,19694,10024,5301,23487,9184,11301,22499,2055,4535,7246	9
19461,25327,20549,13504,6970,13188,5419,8917,5459,7174,4997,16808,17789,6478,10956	1
11332,49	4
6672,10459,14716,18336,19038,2622	5
9346,3752,9692	6
12956,14080,21793,8736,7350,19192,21795,4786	3
10013,5753,24157,9527,9200,10636,5150	5
24302,16491,21110,14368,18446,913,21,22998,18433,23768,6113,15291,5268	3
11114,23729,5900,5006,3308	6
19486,10738,3908,24463,20103,7185,6233,553,2835,18518,8241,17495,7932,12361,18113,8119,1188,1241,4321,10718,12865,19422,10799,8917,16812	9
4135,19239,15399,15305,17791,12784,1004,10805	3
15980,19626,16153,7415,15945,9677,5838	8
2043,19088,2743,14521,1545,4778,5680	9
8105,10917,1188,21024,20551,9399,8039,2068	9
17153,8416,602,5449,4446,25444	6
1402,13896,8794,8795,16793,22882,12553,19332,4036,4134	5
15893,5462,11870,23047,25623	9
8639,9714	2
8744,17420,22405,20907,22473	4
10843,2618,7466,2344,6543,14285,12858,12784,3831,14080,8071,12478,7179	9
14227,14139,8736,13420,25299	8
9736,1258,17927,24626,18356,4311,23729,4907,1299,15482,13689,1654,5838	6
7466,14999,3536,11228,23443,9562,22090,2858,17,8560,3464,2796,5810,16482,8828,23476,5857,13660	8
75,18262,21098,16947,21747,1241,5006,13958,8303,10180,705,4626	2
21477,12417,8754,5455,20665,23768,2887,18176	3
23165,1937,8297	6
25616,2327,23215,646,8656,1873,22403,25220,11780,209,16429,17344,7297,6672,8917,8687	5
8539,11429,24219,16957,24152,12784,23942,2288,13439,4906,21187,24667,2913,5670,13445	3
7206,14080,24285,3691,24152,20585	3
21341,2585,8528,2024,11862,9608,11867	9
25315,20484,11637,12569,16442,25564,12826	5
3228,4833,2743,10097,9187,20711,19626,16621,16863,4591,21286,21665,3317,5965,25561,16344,21280,12844,16464,4778,395,22567,3325,24797,5759,7911,22562,13954,7316,18193,22838	9
24020,12922,13353,17351,22077,22673,24442,13416	3
13991,24314,22399,2911,9250,7027,24791,18369	3
7439,6595,18741,5965,14836,16578,19845,6895,9810,795,12114,8424	9
6894,4870,7932,12827,14669,7207	2
20180,19265,10853,6952,25190,13185,23794,7727,19221,20086,8744,3623,17420,18718,702,12940,25321,22499,13131,23160,16810,8287,15399,7513,3124,18034,25515,2641,584,15508,5405,13666	9
24445,23860,15831,20090,7351,13449,7481	2
2894,17358,14091,10408	9
9527,19984,7684,3457,13073,23629,24991,24686,4012,11719,13064,1152,4720	8
3752,17589	8
497,17604,8027,16791,3886,3137,8958,17661	5
12060,24709,2280	5
5738,2347,22891,2469,7432,15292,1402,22554	8
13263,5990,3451,10927,13950	9
3841,4263,17092,6701,8379	3
776,5316,5006,15578,13604,17421,14963,7412,19983,2383,14716,12624	8
4900,16636,5666,25299,3119,2675,2443,11016,10489	7
4484,22728,271,7736,5834,21358,21470	8
13356,24472,1732,3314,13748,22121,13364,19626,17340,5547	8
6396,20526,5326,35,960,21847,14820,3609,1078,13719,19039,5015,23629,23397,6307,9831,18465,8550,5327,8171,7206,14080,16631	3
913,22587,6619,21,14956,4485,12873,10241,11862,14960,8071,15400,5838,24648,18323	3
11867,24419,11862,21627,3350,12358,24750,22893,2518,9527,13076,24791,15110,22860,8287,2185,14413,22590,23017	9
2347,12691,2823,4311,14241	6
8647,1791,23176,13958,16332,2043,19626,1028,5331,4571,6015,7649	6
20079,2862,18854,9973,819,178,23773,1841,12756,12553,23775,1934	2
25220,5857,2459,21724,8010,14379,19626,16613,5838,11050,14241,7071,11363	9
12715,17921,17477,671,25618	5
17794,11318,2217,6678,2496,25220,8550,4313,12457,5099,25341,6038,14241,8397,1251,686,12847,5838	3
12523,20526,5906,12620,5699,12361,2087,23606,10097,668,4778,2344,16367,3341,754,8574,10625,12508,12882,13958,7684,25100,1578,15742,2003,16492,16494,4233,1608,301,12108,18825,24511,12894,9896,11236,3150,19675,8431,14107,11688,10735,978,1593,13802,634,2203,14451,2763,24285,12408,24152,16652,17821,5838	9
19975,20065,7400,13969,4354,14826,10327	3
15150,2922,2402,24414,5965,14005,19093,3664	8
10067,18789,11238,22090,16947,1241,8379,12865,13222	9
24285,3691,24152,19760,12361,5699,10802,5249,15788,9840	3
17918,15742,20312,4778,8223,18726,12361,2184,7302,4154,13364,6670,9187,5877,6442,11050,4123,15305,17791,3831,18958,5910,10452,11226,23768,13454,2262,23878,11067,10376	9
23215,23883,10877,12361,24285,12784	3
20891,18479,20907,7636	4
23650,9090,13358,19719,24638,1378,4906,16039,12858,13950	3
20405,1004,2743,1814,21958,24256,19278,9352,18392,11238,21312,13618,4906,13439,3884	9
6752,9052,10067,3283,13364,1178,7400,21263,2169	8
24285,14451,8736,16934,16131	8
11765,24318,101,3999,4484,8269	8
9075,10891,8874	8
6851,10536,13633,4322,16688,5552,6672,10401,16963,5031,21259,13604,2622	5
9167,14770,11518,3777,20233	8
3418,22079,2342,7382	2
17832,19626,16192,14806,23723,19441,17293,14318,23883,12911,15009,20735	5
15548,4560,23404,7851,14745	3
5958,18604,13633,14002,5177,8486,3841,11764	8
12571,18356	6
25315,10253,23458,9813,18452,9773,14715,18176,8071,2622	5
13417,7921,7626,3999,830,12132,10327,2220,8729,11579	8
12784,10401,7892,1188,23413,2743,23106,6851,5838,25119	9
22374,2402,22139,7201,19968,11647,19279,23451,6950,5274,12425,15423,2089,5932,23784,6235,17773,2410,11897,1101,18931,3874,20894,1086,21970,11780,7941,15399,5496,7684,4024,8209,24822,15191,15213,22670,22946,22241,3637,1188,1934,17541,13570	2
13546,3821,301,15847,8563,3097,3841,10279	9
9539,22787,13401,12578,1188,24285,2743,19544,8071,16613,19725,7852	9
25616,2327,23215,5962,5800,1873,5746,2832,4332,13618,12784,22334,12865	9
13442,5137,21359,15935,3604,21454,13618,23762,22776,15299,10686,6899,8659,2180,11674,11800,3999	3
18191,5710,11738,18720,13633,19096	8
15399,18063,16792,19984,17514,24152,4188,24285,8170,19134,2288,3981,1956,5134,2984,17421,14622,23407,24219,12141,8364,5838	3
2922,15150,24414,3592,19785,5965,19093,14005,3664,2402	8
9765,20626,13303,824,8836,11176,14037,15571,5965,10206,5693,12026,910,2610	8
20907,7237,21818,19083,17442,13633,24228,25515,15399,19796,464,4372,14758,24670,1355	4
16673,13633,7206,6618,10478,13895,1399,14241,13850	9
24429,21306,10143,4921,1241,11520,19984,3964,12530	8
11032,5965,13633,8486,5552,12477,3598,19634,18548,4922,11598,18605,5117	6
11126,1838,3736,19983,6312,10442	6
3820,21090,9031,1714,24857,11318,12148,12145,16685,10333	3
7167,5680	8
9052,7466,18904,3636,19701,8048,1841,6312,15400	3
14820,1660,13335,20427,899	1
4488,2347,10510,21,1838	6
4652,762,14716,24925,12027,5006,18176	5
7552,23040,12906,22436,4396,21641,5694,15042,5680	8
4825,15943,13689,18356,11023,3030,102,9951,12882,7631,17789	6
12540,8915,8744,11846,15460,8082,12	8
912,1952,126,24705,2531,22020,11846,1906	8
7932,6015,23990,22052,21,2100,20464,22716,15489	8
2469,8824,21706,21904,5144,23739,7014,19725,1188,10097,1337,17887,24293,10072,5838	9
12882,24397,11789,20062,8303,19983,9717,22716,13353,11310,16236	6
22297,6240,7184,403,988,7179,4413,16963,8364,3941,19277,5880,8943,24476,16786,12858,13604,16825,3711,9437,20823,8275,14581,1833	1
14075,8303,11846,10426,13073,11306,1432,22481,7173	8
9982,25589,21786,18600,10900,14716,4626,7206,13486,8071,13950,10927,24025,2622,14566,15992	5
20156,20187,19809,20090,2262,7220,12762,14809,5006,13343,3728	2
19379,20380,18789,13070,12508,9904,1299,1543,19407,21166,5754,4760,21334,22034,6789,16915,5271	6
20180,19265,7727,8512,20086,21132,17095,13383,17439,3980,1791,22465,4907,25244,21984,6748,153,18897,8744,17420,19221,24223,6952,10853,23794,25190,13185,4353,7583,8129,3623,882,12587,8003,2501,16627,13933,15156,5904,12963,15391	6
20664,14137,25341,6576,16762,14073,21754,1521,25022	3
23964,23062,3564,24139,17069,5754,14318,18356,2453,14078,24901,3928,23351,12369,2807,11746,18374	6
16455,20090,14833,1329,5691,14907,25001,12315,11673,13043,21695,15808,18673,12848,5429,12307,2222,19773,15628,9491,10164,12614,17828	2
21904,17459,9068,2089,11414,5552,2309,15800	5
16942,1894,8349,4762	9
17789,11492,20907,4891	4
6191,20885,4895,3975,10597,24836,16164,2652,2681,329,7098	5
11810,14050,15649,10441	8
23801,19626,23892,10683,12144,11469,8287,3833,16563,13944,13618	2
16228,4484,23267,15384,8428,6682,13126,3999,7234,21648,23591,11187,15663,15399,18665,3096	8
14091,16809,19133,766,6238,15776,1315,24101,14935,12865,13101,23302,11531,4274,25314,3964,23085,20573,24472,775,11776,13748,20234,13144,4024,7684,12882,6857,17687,18678,6468,10859,13781,9378,8294,6190,20090,20353	2
19535,22552,17678,11857,16313,8527,13290,7611,23088,3136,11384,2073,3831,19690	8
8166,14154,24481,8001,18721	9
19172,1028,19933,3595	3
11114,11744,8438,9785,5146,6191,6845	6
25104,23443,7466,5965,7196,4111,12343,8349,17543,9006	2
15284,20726,12986,13383,5329,8105,3536	8
5838,17010,9167,15399,14833	2
8736,12303	8
5529,7285,1754,12751,13188,11929,4632,8171,8265	1
7220,2262,6176,9154,5693,10704,6084,23184,868,708,4750,7329,24767,17717,25178,21160,13101,5905,25552,11681,10934,6038,3247	3
1841,1402,17136,2922,12553,20251,15189,14199,4816,12346,9527,23119,15123	8
7956,10724,13539,5103,6047,8011,20996,22519,1028,2024,2558,16317,13466,7133,15768,12050,21829,18887	2
18789,23443,7466,9052,4347,3243,2060,24285,16813,7932,6585,7610,11964,24152,25104	3
24866,16085,19051,16361,15822,18242,13069,6698,11520,390,24451,22416,6021,15690,9540,22271,3292,24646,13165,23663,25091,12351,5158,17775,10629,189,19954	9
11332,24069,49,4891,1340,17502,9420,20053,7297,5150,2214,20907,19581,4979,17952	4
21486,5785,6630,8631,22949,12711,4021,2924,24615	8
5462,3920,12328,5857,20708,1176,24285,24152,4602	3
22823,22857,18416,21214,2922,3187,2459,25578	8
10097,22026,4778,3869,7903,10698,15026	9
20907,12457,19626,2304	4
13633,12961,20090,20565,5680,4543,7364,13618,22716,15399	8
12571,10568,11023,8201,5606,4939,6097	6
17567,19274,19165,18826,10097,7546,7513,5144,5964	9
5982,12102,25452,5722,4891,23128,23080,4474	4
24266,12882,17789,25315,7193,8303	5
1202,15699,16890,2975,18605,9941,14013,12972,3087,8332	6
8347,4135,25341,12702	3
25341,14229,11301,2531,20895,8105,5244	9
13633,4806,12765,8599,20907	4
6670,2184,3283,22493,10097,13212,15660,6937,14770	9
17187,11114,13383,8958,18356,5741,882,12587,8003	6
22482,11902,24472,6151,5680,8736	3
13895,14751,913,2013,95,7593,16760	3
23447,23889,9,21167,16534,5140,9026,16028,4751,8303,4512,17184,14076	5
21107,2344,11718,3421,4682,4704,5006,3115,20526,11974,6496,10426,21,21294,5680	3
18356,355,5223,5965,10945,3360,5838,23119	6
10286,11867,21271,13157,25400	9
5576,21960,1063,5909,20503,5857,3972,4112,20580	3
16613,21182,1093,5552,11002,8737,1833,13950,10927,16273,9840,3831,11887,5838,14241,5050,16275	9
24674,12060,1885,11244,22514,11228,5301,23580,6057,24285,5680,13,11238,4414,1022,8431,22583,13052	8
20283,3378,17068,25299,20326,4213,2527,8718,2162,14052,13629	8
1083,25511,1777,20192,17357,21873,13465,11220,9006,21183,21071,15468,12430,3618	9
17935,7317,493,7196	9
12477,13633,20520,8639,25589,9530,4677,24585,12313,7989,72,14004,15054,21874,8364,4647,6478,9831,544,3012,2288,19796,18721,21928,9526,11637,13604,14716,7206,14080,1570,19618,15625,8416,22387,25357,12968,11786,23629,9835,2224,1451,3498,209,8289,7290,18884,15547,7050,5212,6003,8714,6452,8344,21584,648,14241,23542,11050,9313	9
8056,3099,12954,5650,9223,14118,17966,3416,14444,20364,25343,7932,11789,1810,17330,16359,9178,13553,3168,19290,12553,285,7206,1934,7471,7684,21333	8
13633,23400,8550,4080,3488,13510,5327,9526,13747,7317,493,12474,1169,5680,4453,8393,5339,4329,25526,20941,10276,17455	8
18927,12181,5239,8377	8
16291,21712,16350,20671,18439,5150,5838	3
14852,5314,13047,21725,3831,2622,2039,22165	5
8731,24285,5006,1241,7684,8794,13896,2315,1378,6631,7181,20526,11718,9954,7179,7272,7852,24152	3
4135,7220,8088,2531,2564,10820,22132,17078,7852,16558,4664,17280,12792	3
20659,10441,7533,20218,5006	8
24300,7723,11318,10653,17018,11845,24447,18895,15128,12988,2738,22792,21007	8
2079,25315,23629,25200,5838	5
2245,17538,1850,4582,3841	1
18417,17952,4652	8
22374,25177,24148,5647,5680,7932,17006,7206,6618,2678	8
4659,23093,478,20129,13814,20109,9344,609	1
22032,4778,20526	5
6672,11637,11094,8364,14716,25303,25019,18331,13599,18997,4747	5
24472,13748,19626,4512,1509,10439,13188,6620,4571,1028,7400	1
12689,2106,1374,9380,3245,25584,7146,7383,20180,4562,5970	0
25456,20664,25341,13896,2862,3119	3
15284,3999,5329,8105,5090,11619,3536,4262,462,25607,2204,13958,9527,19351,18874,12293,18903,21699	8
25315,14716,7179,5992	5
17722,12701,17966,4687,9735,21,11349,5893,8303,5006,19843,414,15480,23593,24083	9
20907,22117,4376,4891,25220	4
7936,3657,2245,8991,14193	1
14206,11532,24912,15447,7932,7999,20935	8
5277,22307,126,11095	9
24271,17870,20265,3267,12658	3
12883,8364,2564,12361,21,11719,8155,15121,13863,7849,18730,2469	9
222,2043,16313,21,5639,15492,24943,2344,7486,16836,7448,17980,13188	7
7206,6618,14716,19511,128	5
24649,25541,9007	7
5006,12446,24152,16547,24285,5150,23332	3
14807,20343,2359,1392,19265,20180,17831,3831,7145,19074,5683,5838,13650	9
2296,9618,17626,10678	3
1847,21386,11145,4753,4605	6
8057,5567,9551,8304,13136,7470	5
13349,13563,7701,14870,9910,15883,22190,18590,5855,570,19540,1360,19920	3
12593,4832,18885	5
15595,19853,8255,23817,17838,18267,15400	3
19847,6097,9214,14692,1865,20180	9
20526,24285,5326,25200,12865,25585,15970,16039,13719,23639,7852,10653,5249,5838	3
7206,22934,7679,24573,21267,7830,24172,913,16947,2344,12883,8349	3
7937,12924,3841,20526,16431	3
1258,2347,23176	6
16118,25321,17879,1028,8560,15500,25435,18587,13633,9672,23166,15993,4906,20153,5849,17941,2558,11763,13425,9246,5341,23529,9685,11494,9356	9
3205,882,14147,18497	3
11032,5965,13633,8486,2288,23356,15692,18548,19634,3598,7932,15108	8
17010,14815,21214,727,18397,3201,12902,15906,7206,2469,24827,5680,5342,15876,16395	8
9330,24599,10313,17086,18806,4484,21389,6857,19663,2800,5773,15468	8
3170,5462,5965,137,11137,2029,2096,9374,25060,14883,4944,13173,1979,12581,7350,15832,1834	9
15748,18954,12666,14021,8171,1239,19459	1
6069,7206,2469,25315,12715,23115,9542,23026,23840,5552,25019,12674,9698,14716,10539,23726,14241	5
13633,2043,7284,1917,507,25253,5490	3
14400,19335,9090,19342,10791,15582	8
19059,4535,10654	9
10067,7466,18789,2344,9352,913,24152,21626,19984,2327,10219,8607	3
8379,12375,7615,7318,11245,23768,5169,21214	3
13919,23964,18356,13014,7631,18605,6570,8419,24938,2062,10975,20681,5123,24472,13748,2113	6
727,18434,21322,21214,12101,21450,2707,5680,23135,4960,5838	8
13447,10097,5296,19844,24293,22039	9
12287,18985,16559,8162,12704,10021,18328,3457	5
12571,9373,11023,3596,5914,10835,15943,5552,1220	6
24085,6672,8647	5
14817,18917,17952,24638,9150,15744,7637,188,5676,15938,24285,5006,7497,21706,23035,14327	3
292,17403,7684,9298,13030,20480,13618,2347,12691,14243,9250,20630,7101,19946,4362,15777,2478,167	3
3188,20907,2786,4983,13923,4024,8071,22175	4
1873,2469,4512,13222,5680,9503,4717,1436,3316,15460,21772	8
25230,3212,9797,3450,11638,17229,6949,2650	5
7393,15314,6473,9156,13323,14089,23768	9
3947,13623,23637,7400,4333,17939,4263,3841	1
10232,25315,5838,4319,12771	5
3457,10713,17886,11177,20679,10609,22000,729,10025,5838,530,23205,20522	5
12234,19515,1299,12904,5885,12990,11450,14172,6857,16941,8303,9275,20538,14742,17398	6
686,18014,22040,368,9650,378,3888,6275	9
16039,2922,7179	9
23397,7048,4512,599,2531,126,15957,21587,4664,3495,7206,25200,7679,17938,1528,12546,20957,13486,10927,16613,18176,15400,14715,19544,18394,14379,6831,15992,13724,23119,14241	9
14521,12594,7270,7297	5
16066,4484,13126,23267,10820,3999,7234,13659,154,14789	8
22577,5670,19626,7206,10713,16028,22326,2327,21176,7207,5552,15497,5256,7097,3787,7852	3
13705,14667,13588,12260,6727,2675	5
14716,8364,25589,1296,5965,8675,16449,17175,8275,6606,5838	5
9664,1814,13593,9675,4678	5
25456,20664,3691,17844,15046,5838,4583,7179,2288,8364,14241,25341,11963,23942,25268,5039,12361	3
12882,12949	6
12390,7684,7162,4024,25220,6746,10397,18927,11688,14392,11301,15399,3090,20995,5519,11862,2683	8
8364,25315,19769,116,14716,17789,10439,12882,13958,5588	5
18001,7922,3115,18405,20333,1021,296,22344,5462,12472,1330,3999,19721,3520,20888,12400,10139	8
5150,2922,8353,15980,11262,7663,11546,13588,3957	2
14906,3841,3805,24909,19679,19313,12979,13925,486,16279,2051,9497	9
16233,1146,18344,14281,14888,11070,15497,6582,21,24006,8303,6113	3
13932,20907,6680,6508,6621,23258,7635,15687,9483,6006,12502,12624,22737,3234,4129,23215,7885	4
4523,26,25065,3972,11944,7518,5968,17389,12992,18174,10328,13552,20420,17421,12716,4263,3841,6417,18178,343,13075,15190,8050	9
7206,2469,25366,2683,13584,2558,15720,11975,13748,15054,3520	0
2182,13633,16481,10683,7488,22873,14700,11727,14246,5006,10841,14944,19983,11318,21718,17929	3
4695,8364,11373,25315,13522,6851,5552,12780,11272,6236	5
7470,22380,16418,15497,25315,4707,7179,862,12361,18613,5857,544,7932,1850,6672,4355,12858,9437,25341,3972,4112,2622	5
23627,7684,4024,7350,10976,11930,2327,20431,16952,913,22009,22554	9
7167,23039,1038,6711,6248,23883,8081,15978,3831,18012,19544,18176,17627	9
1019,17271,7350,8499	9
25172,10480,3341,4487	8
10619,4385,8571,12085,7133,22902,12929,25491	2
25303,24472,13748,21552,5547,5680,10426,9587,5838	8
16693,5754,13758,3653,8285,10183,3976,1490,3766,12007,22445,3087,16260	6
21550,4718,4525,4639,18519,18356,13950,10927,19899,9840	6
1983,2914,4111,7466,22090,1077	8
19983,12492,25315,5006,9840,4196,5838	5
1843,11038,17010,23141,13633,8402	8
10183,17938,7206,6618	3
9675,21,14285	9
2347,7679,12553,9332,25220,24871,5965,11422,1402,10333,11162,17369,9811,5938,13217,21781,8287,7723	5
11862,2776,20907,3511,8372,5838	4
18356,18868,5710,19515,6707,14013	6
13542,13828,5800	5
17929,15134,3523,16645,25059,10683,2739,12354,8954,19589,14328,16481,4831,14438	3
7837,10170,18649	4
2043,72,13845,5350,15054,3520,19626,152	2
24857,12827,7969,8183,24531,21230,4010,7014,12624,6548,20526,13465,11718,1188,12061,6287,9503,13500,11017,2418,2779,17897,10912,25177	2
7206,6618,8241,1188,14611,9840	9
6672,25315,11928,13958,14085,5838	5
15332,11867,21271,7485,11988	9
8431,4906,9352,8364,10452,17938,24152,12546,12784,7744,3136,24649,9791,24230,7802	3
2043,2469,8001,12222,6730,12426	0
24451,24374,13144,19719,5560,9153	9
25315,8364,1241,14716,25616,23250	5
22928,6146,11460,4271,5680,5716,152	8
22701,3318,23242,3831,4512,7048,993,3012,22519,13353,23058,25170,126,24342	9
24472,13748,7520,20169,9572,330,21997,6038,9658,13964,20638,12349,15226,21192,5362,5837,4512,4024,25100,3696,1205,5417,24741	3
14573,12540,21211,11069	8
7837,9194,4906,22706,7098,8487,13633	3
13623,5276,2654,7400,10929,493,261,15669,4263,4558,3841,13633,23037,20052,24685,9485	3
4659,23729,21104	5
9300,600,21366,14139,15212	8
25315,2622,11050,2382,21616,21408	5
25611,25341,9107,17083,15399,24285,12361,23163,15355,13748	3
