23033,6451,16808,1705,16497,7955,6291,17672,3103,9658,4321,15432,23390,52,2815	9
2326,3743,7464,6967,21322	8
4792,3728,15237,4836,11361,17218,4659,16077,10705,11847	8
3032,733,13918,21553,3850,22297	8
22429,13608,8451,8042,17515,9660,2394,24981,3680,2012,16637,8890	6
3942,6635,17145,2203,6707,13192,8681,13214,5662,5399,18899,25519,12223,18502,4215,19651,10204,13055,25006	5
11404,13129,12830,13225,762,9525,21497,226,5764	8
7649,13579,3180,7159,8275,4643,10262,3939,23571,3850,4803,21078,14272,13452,17991	8
11263,6762,3728,1006	2
12224,20134,20103,18027,5672,797,819,3916,1625,13501,17584,4481,1570,1412,22389,14928,22423,17663,23094,11256,19508,9745,11845	3
7396,21203,14028,6759,10175,18739,12590,23093,14604,4665,14342,7809,21293	9
5505,12809,13160,5142,21103,17468,15038,21937,13424,7843	8
4468,17127,25440,5002	3
12871,19863,22681,13957,11140,17193,11025,17216,23160,7599,8903,17024,3011,23901,18492,17336	9
5662,19068,21288,5911,7451,6433,14169,3957,785,1216,20319,1571,24933,21397,12690,2505,19568,11054,16224	5
20042,20823,14791,23984,924,1203,20657,21797,23119,19703,21265	3
17488,13804,12961,15442,13745,5911,13922,14288,5199,20751,6400,1006,3728,10197,14421,5662,23040,516,19556,4683,1376,18989,23567,12557,20543,1781,15360,19655,22486,6053,23475,13015,11481,8890,12898	5
9328,6751,11411,10179,21497,5848	8
9434,14342,22486,18992,593,21892,15485,23738,4215,15289,9074,21217,20514,12378,7907,23784,9390	6
16157,899,19378,22071,15327,19289,17841,20285,16793,18819,5546	3
1001,12807,8845,11129,1908,8780,11179,19600,2862,25215,989,21203,5943,11845,23513,20992,24947,3850,5239,9873,18456,19137,18920,1006,19636,20543,22528	3
7170,12591,4107,13041,9,17809,17663,1970,4792,1645,21978,244,2044,8239,16058,22692,7644,3228,21889,8045	3
19789,12944,8790,10473,19896	0
13145,17669,17616,14293,18434,3507,13973,1811	9
6622,23818,9240,21678,2393,13553,73,10620,24790,20253,3271,5162,6509,16954,4215,24291,20685,2853	3
16898,3850,16743,19508,24334,9387,14737	8
23020,7162,19943,4722,23223,15911,6021,20,21554,18337,3957,9442	5
20069,17523	8
6518,14715,4178	6
14239,13620,19943,12878,24172,20077,13010,16878	3
17966,23544,4275,21706,16393,8214,11277,18819,20285,1405,20253,1006,3728,12084,23818,17637,4543,13192,17038,6394,19796,7831,8899,14442,2549,6267,3978,1779,3280,4215,13025,3258,11503,10417	9
23377,4722,15675,19943,16712,2772,25496,11236,9958,1152,16098,4566	8
7850,10596,17070,9689,24690,17663,19339,23094,2221,678,9011,8890,12279	2
11610,15494,1913,8827,6188	8
21112,16068,11315,4596,7343,21505,4370,5733,6249,24978,20518,20165,5318,11515	9
19630,23264,6652,13804,5260,1330,22498	5
562,15693,6773,2833,5601,1875	8
9513,5211,16743,15932,20675,21830	6
5848,19191,22423,25550,4259	8
18767,5662,13804,20061,14326,12135,25006,16968,17074,13452	5
4215,1254,7581,10979,6809,3623,16743,20392,8763,2914,14827,13001,4592,5511,23716,354,1352,8522,7180,15007,23251,821,9075,21232,8585,150,108,24046,4294,10077,1291,12788,3742,1151,15586,24165,24467,2002	9
19414,2109,23281,1792,1876,22885,17494,5028,9425,25,18989,7349,807,11642,22957	1
10887,4062	4
11520,20282,13804,7411,24407,14331	5
10537,5271,13419	6
5732,16283,10429,2661,11031,11617,2501,6552	3
20597,8579,4222,2022,20461,22484,4836	5
15690,20097,17565,7325,18847,13973,593,143,548,23390,17637,6311,21613	3
9803,22429,16925,1006,18893	6
14589,1324,24790,19247,17756,24017,4341,14237,15647,2193,7545,24353,11710,10620,12195,11544,23258,20253,1762,183,15349,847,8170,5028,14091	9
11778,15849,19508,17024,8903,1184,21528,17571	3
5392,16743,5312,23860,16482,9949,8890	8
3877,17946,25322,23257,18675,15139,3850	9
19946,16028,23258,9316,771,7999,23406,23933	9
7487,24755,7521,23349,824,1515	6
13454,16157,899,25481,24612,8467,17966,8594,22874,1831	5
5427,10092,6648,16922,20595	9
22719,13129	2
7393,17076,11002,6317,14236	4
18118,18076,20069,17132,3019,2756,11217,1184,25006,16283,5848,4786,22767	9
14434,7159,2661,15908,13579	8
10490,3071,4648,9392,4178,13608,22429,22001,10591,8174,2563,13634,8890	6
20069,6148,4040,17496,12151,4266,5540,15448,5617,19333,20200,16477,1274,10427,18514,20998,11776,7336	8
17958,15347,24789,22471,3176,20253,1006,5911,3728,17051,13381,10569	2
24020,16156,10916,3308,23789,23390,21690,8456	3
13424,13811,2977	6
21034,14009,18689,19745,12458,2854,329,18819,25055,1382,14952,24998,20390,11520,5028,12045	5
6154,20980,12476,19172,6622,1184,6164,145,12020,18123,8917,20,8477,8388,19562	3
19863,16283,23818,21678,6622,4860	3
2936,23536,22024,8187,1001,2757,4535	9
5662,22010,21720,9235,3697,4458,19348	5
7920,9823,25322,7831,3651,16044,16743,11078,6454,20174,23939,15192,2265,4215,13248,6038,9238,1254,9813,15139,17421,6260,10454,7324,6513,928,18132,21605,4299,6903,12801	9
14986,23833,18708,3151,16894,16440,23192,6672	3
10260,511,4354,9819,2702,25585,20396,19221	3
2267,24219,960,4215,4357,79,3047,4391,180,1201,19280,20589	9
6686,18865,11710,6188,14190,24216	2
23094,17663,5694,9011,24768,4923,6745,19325,20175,22459,7393,14385,17076,13985,23710,23216,1578,15586,21929,23139,8552,686,19508,6909,18804,4021,11256,12065,24673,13177,9351,24342	9
22929,8770,15424,16566,2763,17639,16986	2
5824,19805,16679,22881	9
2022,24595,2833,19860,5749,22789,15465,6620,21126,18068,21238,23158,21027	8
5271,18882	8
24380,16775,9578,10193,9017,25472,753,5872	5
19411,3534,3483	5
16683,24911,22438,11389,11166,23853,13454,21059	8
24836,8068,14524,13957,11140	9
18579,9746,17395,18169,11845	3
13265,22014,1006,19069,14326,5199,16879,21461,10146,20334,13804,15029	8
7899,3136,15581,13579,16181,20230,20651,22005,11367	7
6967,5866,550,980,9878,5679,389	8
6199,3939,4985,7917,23716,12589,11372,16743,481,24308	8
7358,8763,2518,18082,17585,22773,23634,2118,5671,23597,12322,9898,22789,13922,2900,22776,25083,4032,2747,21166,19863,16283,16987	3
13973,12710,20074,593,20659,21677,9003,3201,1001,2895,5848,16968,8890,13651,22454	3
4535,18069,1001,21412,6241,5648,2993,20149,7224,2022,11411,20396,2838,6410,686,12189,9519,22133,7352	9
24911,17420,21240,13608,14800	6
1996,24981,22860,5911,8704,3877,16743,21203,11003,8359,9196,9690	6
7088,15768,1206,12359,13205,2783,15278,23912,14575,17966,2298,7907	2
18819,11776,11356,3075,16,24542,16743,24977,8890,15968,12898,24751,18814	9
3406,16872,16076,25489,17969	5
21472,19943,306,23926,17453,18819,18739,11683,1130,11668,17841,17007,12898,3208,21689,844,15284,8890	3
3637,8763,25453,5502,73,10620,6262,9125,7831,15395,15139,17132,13167,15878,3042,3981,4041,8723,9406,5911,2833,16061,19720,23894,24989,21401,11874,5951,23754,11515,20337,22892,3865,23275,20316,11565,7880,22939,20000,5048,18455,11221,16201,15456,1414,22199,11530,9270,19858,23818,1968,6622,13376,6486,8890	9
6650,14992,2772,22124,10409,1500,22716	3
15573,20285,6291,14374,4215,17551,6313,13663	8
13411,14787,22277,5540,22471,20253,11845,15349,3832	9
23818,21678,6622,9240,10620,73,9952,13279,20389,12135	3
14098,23894,15948,15139,19137,5968,10620,2569,14205,5382,11372,6374,3651,19506,10333,15968,18330,17024,8903,25006,23475,5811,20543,6341,23390,11660,8167,21766,2006,21113	9
18689,12961,7050,10620,23818,1184	3
22604,12789,6317,25354	4
25376,18337,14737,21598,3957,9157,18123,15333,11217,11140	3
16752,21528,25322,17962,20726,19926,8555,6874,4544,22277,12674,20392,18123,12020,12725	9
19052,9216,13411,17749,11372,11534,2772,870,21	8
23818,9270,2661,8213,21819	8
19556,5334,25590,21322,6967,23256	8
15615,6008,2651	8
17577,14186,13341,16207,24540,3258,11520,19678,8214,25488,25085,14326,14331	5
18148,6738,8772,19809,14303	8
17177,9164,18715,16504	2
14851,16743,21787,13836,19507,17833,5252,13405,12961,15505,16330,22667	5
13271,10705,18347,18294,3525	3
1464,7533,13341,25269,2182,1589,18579,445	8
4258,4178	6
5662,7014,14421,553,2216,22046,8702,8456,5848,14331	5
14313,11793,4504,21322,10443,6883,13974,4335,10118,16750	8
1184,19678,869,23258,14742,25322,23129,17577,8890,8196	9
22875,6291,18751,24921,2183,5978,4480,4321,9658,3103,19974,2519,10824,11928,15050,22432,13517,6032,1484,4080,4204,5817,4216,19778,13114,25055,20137,19508,18045,2833,24759,24488,15479,6256,3767,2551,5421,21474,23852,23258,7907,24267,9277	2
6480,22340,20018,1419,25520,21829,18579,6319	9
15513,12971,1334,23289,23258,23818,25322,25463,5848,24977,5773,533	9
21034,14009,18689,14239,25147,2854,6476,1230,8418,20392,1184,22441,15349	9
9264,13732,19679,488,8916,1691,20392,25027,1976,25331,21930,427,23895,4738,7799,15506,21322	3
19039,20459,19660,16979,13341,17091	8
19508,9906,188,24595,11226,6622,12759,23818,24181,21860,145,8260,12145,15530,25509,5199,6591,2092,12476,14959,11503,8890	3
20285,15573,14374,17559,20393,4215,6313,17551,13663,6291	8
16008,4790,21531,22765,10935,1066,25422,20621,4215,15289,3584,22203,24589,8651	8
6317,21239,5355,12795,15786,13341,16541,11256,19508,235,23942,1690,14751,24604,19472	4
8768,13341,19863,5608,11370,15407,3381,12898,20718	9
24240,3092,7970,3257,20253,16626,24595,439,4818	8
11967,4215,13341,1589,3258,9005,5972,10172,6385,5346,17233,8852,21765	6
18157,20723,24115,10146,22049,13364	6
6357,13238,17716,5409,4684,19943,18843,3451,4582,18572	3
11950,3850	8
9216,20069,13234,9417,25309,22095,23912,22049,16968	3
23634,5163,16360,4641,22701	1
6206,24911,17384,593,20723	6
17160,4174,13804,11359,6709,1006,8456	5
11400,2190,8200,279,3537,15726,6484,22455,3850	8
4731,24566,2563,4178,5656,24435,22446,2098,9406,14612,807	6
5305,15841,7393,9397,10979,10993,4539	8
21546,21921,20823,17021,8649,8019,9397,1954	8
11710,9196,17404,18128,593,16695,10322,23039,7723	8
11389,20970,12084,11200,24974,7971,19655,5773,23258,7831,13799,2581,7599,24577,8890	9
9406,20904,15840,14147,3728,10146,13092,23039,12940,18835,8299	6
21359,22315,1449,4100,11130,23625,851,8214,11503,25359,10839,19425,17159,5195,15033,11217,14326,10530,18233,6091,23656,9774,14079,17188	1
22209,3728,9397,7873,5749,21145,11935,11674,946	8
20546,13986,11044,1736,1040,13804,10569,19863,17074,5848,11140,13957,10853,14331,16273,12871	5
8383,20116,2676,16566,8167,15231,11926,15913,1006,21217,10449	2
12758,19121,14787,8113,8723,6839,10591,8473,5998,2100,3404,4784,22530,4031,12719,23952,23741	6
23094,17663,19325,22903,22459,25445,21727,16935,5564,23073,24981,8025,22001,5840,11833,8183,4212,2112,7393,17076,20175,10142,9011,5694,6745,24768,4923,17227,16526,18832,14385,25154,13585,24965,9931,10011,8181,9475,21578,3170,21394	6
3426,8098,17841,249,9142,5621,16087,10603,15035	3
6518,7762,19094,24199,6047,3404,13405,4178,22738,19020,20798,25057,22841,23100,3156,15788,7356	6
9932,16566,6762,3589,15534,6117,8259,5899,8204,1241,8746,4649,15527,25328,14640,9053,459,4126,6487,16472,17783,7181,22180	2
11200,25492,14019,10824,18241,3258,7266,7204	5
3829,23385,9328,20233	9
807,6977,6317,19713	4
190,18838,19078,25195,1041,23689,19045,7594,21418,8558,10540	5
11883,17288,3058,24291	8
4915,16743,25139,3634,16370,20780,686,16674,6758,15562,20392	2
15599,6967,14429,6589,531,19817,14061,21322,17517,20797,17018,9306,23059,19508,22106,25082	8
16679,1549,15363,9427,8034,985,13764,1653,8399,15349,2140,12962,2953,16184,19112,923,6782,11993,3939,6274,14825,23716,172,14288,24759,2833,9406,19358,6816,15492,10134,7643,18028,8030,13730,3670,16566,7104	2
9534,24890,3986,19884,1981,11553,25584,24728,982,12099,9843,20990,25006,16450	8
7188,1506,20453,15032,3413	9
4981,21203,4483,3449	3
9803,15343,4095,15362,2916,190,3116	6
17523,12151,20069,4215,692,22781,18469,9328,25434,15252	2
17810,18706,12240,10394,17407,19946,4040	8
8890,6309,18148,19508,6762	2
2661,24737	8
8576,4429,17393,9405,22885,12586,9482,21166,5128	1
15231,8167,12768,25558,3584,22650,24478,25020,4774,11765,21784,22202,3246,16424,9969,6318,2140,5235,2896,14654,16120,17007,10891	3
23912,13454,20588,20285,17966,6129,21891,7756,210,15417,2022,3978,6369	8
1437,25205,4798,20987,4314,8428,11496,16079,21203,8187,5943,22342,21734,11729,24788,2782,21084,9455	2
14787,12151,20069,9216,20431,18386,624,23818,7305,11710,13668,14034,20199,6622,17523	3
16853,15121,9905,2824,7017,16791,8038,18395,17846,4844,24934,138,24770,2513,8335,21642,14057,19032,17416,1991,2401,9497,4255,14074,6303,20547,2330	9
10887,23250,4062,19713,20071,9656,24812,19376,20390,4836,24933,6317,1712,18135,22232	4
8603,16542,3455,23378,15051,7556,8931,7485,16725	8
10092,13201,18635,11776,17032,10359,23818,6622,22444	3
19744,20289,4163,21425,20285,4071,11356,3424	8
7831,20751,15139,17552,21284,19641,16430	9
6317,1130,16743,6851	4
13341,6497,16566,8013,3850,5224,6892,20392,23039,19508	8
4258,22917,5656,20565,12700,17921,3169	6
6763,8470,3508,7878,7831,8241,6909,24974,10	9
11368,22994,2792,16105,19713,22779,53,21826	4
12232,9406,807,5662,13015,3728	5
23633,16313,23601,19837,8852,19803,24084,20179,14863,10158	6
16331,11778,17841,23690	3
17841,5455,1151,8649,11947,19946,1237	9
13341,24289,25353,22374,6317	4
6374,2569,17749,856,7831,8007,5646,22861,6738	9
13895,9803,16935,16721,4178,8256,25154,13585,24965	6
4704,15247,3939,4110,3850,2661	3
15407,18602,13973,21066,10473,15932,20001	3
8071,6448,24642,17063,11987,7389,19191,8430,23777,3728,21169,21098,7361	5
23804,17132,5821,22093,6205,21989,1006,14295,8763,15110,22566,7873,593,9873,3850	3
4178,3598,2062,4215,14084,11658,8890,3978	6
3994,4535,21048,9066,17430	9
2799,1904,12552,19117,2888,11776,24485,14458,11840	3
24977,5099,12106,3258,14224,6893,17188,11140,13957,21590,12135,25006,1483,8890,12898,6600,17554	9
6345,19411,3644,8290,13790,17496,1291,22026,16630,23818,3850,16390,22277,20550,25396,20000,14231,18433	8
871,12930,11236,13579,12738,1744,14966,8587,22113,13421,16788	8
3790,23887,15575,1915,11583,6809,24718,2516,2914,10018,1409,24960,19091,23014	9
5642,11982,2156,692	9
9005,13341,11244,22719,13986,20870,15896,16744,11379,22740,24814,1944,12557,10717,11503,14602,11642,14599,18565,3467,145,235,3413,8173,23051,21720,14326,13804,19863,16283,6012,14944,16141,24755,7402,7984,14153,5095,22789,17912,8610,18246,22501,1382,10252,25044,23160,10782,14953,7377,22063,5107,31,9776,20162,16091,12898,11299,15968,6793	9
24639,19326,12125,22092,1933,21371,23573,21892,16515,14140,2317,11710,15840,23595,11347,12114,14923,4275,23300,13077,17966,25501,19863,7907,14212,2833,11177	8
13341,1158,4032,17173,24763,3021,2747,21055,17787,11982,2156,4986,872,3850,6004,14235,25253,23271,5597,6222,20871,19833	8
25367,17711,8446,701	8
3755,19554,12006,13888,13093,4836,8890	3
6481,21658,19575,9567,25006,14331,7998,8965	5
14114,23818,1006,20253,2833,899,16157,21924,9157,21390,23035,8763,5821,13214,23625,3338,533,6622	3
11778,15231,14150,8649,12024,843,13788,9702,533,9170,21265,3747,17008	3
8318,24291,8486,11470,1006	8
23377,20198,19943,20432,4722,23223,8808,2637,9082,1526,15863,21595,8851	8
3542,5662,22789,22681,8890	5
14049,8727,23991,23890,18579	1
14088,22232,17160	8
22875,23830,10119,9363,3850,11710,25248,19863,5608,766	8
9438,15255,9329,10724,3346,2806,7890,6370	1
9561,15139,8763	5
11520,21720,11834,11503,13804,11727,1554,5966,18764,20662,204	5
3939,23716,16743,21169,24971,15442,22885,12242,8359,21203,2772	1
21168,3080,12273,7837,21060,3243,13407,17463,23094,10306,23330	0
21524,3426,17841,16157,15768,16181	3
17810,21322,17407,19946,12734,457,4040,669,25258,14363,11545,5911,2022,8089,3775,15254,24008,14740	8
5662,13804,22767,1389	5
11721,7480,23573,1764,12947,593,731,8447,3728,1006,564,22239,2751,8229,1660	9
6317,19405,10888,19713,18819	4
24059,10356,14049,555,17815	1
19723,6322,24748,7754,11710,22368,19978	8
7428,4971,20823,8949	9
1590,9866,13695,15087,2869	3
1811,11503,12024,10620,593,5493,21277,9615,2556,5374,1940,11389	9
14815,3877,1981,593,15541,20674,9622,17132,14970,5369,11615,25115,22885	7
19863,5608,13804,15636,25576	5
25260,455,15193	7
1006,25064,6622,13696,23818,4836,3046	3
9660,8870,24312,7184,17663,23094,11001,25006,8461,3754,11796,8890,25192	9
21550,2318,15109,19889	3
25132,4475,19067,7366,23950	6
9097,11331,15036,22214,16740,5680	5
354,1352,24046,24819,21174,23591,7365,11989,7180,15007,13583,20580,25150	3
7801,3760,10903	5
9941,4803,1848,3011,2874,3861,16968	3
17686,3169,14998,20765,905,23094	9
8763,23818,2518,22681,15349,6735,15987,15333,23597,10748,533,20432,13279,8890	3
19863,14560,19246,19872,19502,24230,22126,13973,22471,17132,1811,9328	3
5830,13806,18579,8763,19084	3
3071,24911,22860	6
5176,1578,10775,21203,19333,20610,17213,24656,13341,16833,14788,23262,18123,3355,8785,9871,5943,8930,5892,3890,7808,14479,10104,484,12344	9
13321,25154,23970,11847	3
11967,4215,13341,1589,145,25522,15006,6385,10172,5972,11710,10125	8
6309,9009,21425,2284,22022,17339,25227,24757,19863,11389,21195,3850,5924,9756,2483	8
11983,14996,17541,15462,15404,6967,369,19358,15322,5496,9292,24960	8
2875,10092,4215,18418,14809,13708,5293,20386,12456,10771,16306,23956,16505,10428,11031,13760,2157	9
14085,21614,22048,5700,21166,13586,24611	1
1223,19863,11389,5662,3406,2755,25039,20685,21898,3258,1554,3639,23077,13804,9317,18533,12898	5
13341,3877,14056,2285,8510,12617,3707	3
12953,22025,18337,5915,5765,296	8
17207,24467,2444	9
13411,20069,14787,17132,6874,13973,6622,7273,24595,14009,15167,13677	3
11845,22735,9701,12052,20512,23390,10407,21425	3
8779,6518,4178,11139,14612,8852,14342,8612,1897,20936,12863,3512,12664,3939,23716,16311	6
2284,5633,8369,21425,641,12380,4567,3850,25197,3538,8890	8
7671,7831,22423,14928,7599,740	9
524,24667,2037,6110,7859,23564,3540,19860	5
4258,18006,5656,15560,4593,23415,24566,3258,14214	6
17144,11520,1996	5
11224,10064,22232,3957,21742,20767,6227,15003,19608,16678,23818,1006,4444,12084,1145,11568	3
20159,7721,9378,1821,7350,630,20392,24911,17420,19865,2702,18119,147,3330,5604,11141,3139,601	3
2884,6317,19034,3995,16042,24759,5848,23768	4
2854,11389,21169,3832,3850,9495,22726,7344,24858,10979,112	8
314,23020,7162,18725,22018,3528,13971,15865	5
19123,16479,453,1757,13859,10533,23390	9
6885,17763,24826,2772,1401,3744,9746,18579	1
7092,5662,8890,20336,8541	5
19860,13303,15157,152,12069,13223,8142,12459,6409,8890,18231,2684,19082	5
23368,22962,10591,8341,2553,22490,11588,103,19358,6072,3728,24647,9084,11084,23816	6
844,10020,20931,1134,3251,135,14806,3815	9
15333,20285,22767	9
13922,8631,21169,14631,8649,20823,14118,128,21265,20773,19863,22681,19246,18502,1177,18411,15068,17074,13957,24977,8456,16968,8702,25463,368,24542,18295,12871,3943,3978,12898	9
23257,10377,20228,20390	5
5274,6967,14061,14429,843,21322,17517,15335,23306,13308	8
8417,8388,16743,19863,13303,8430,11610,14009,15596,24216,3258,5002,3267,2937,1639,533	3
1358,9929,12372,8725,12340,20230	5
13804,11503,13986,8086,4215,16468,22334,6842,9774,5538,8890	5
23436,17962,3018,24426,11102	5
21524,3426,21678,7445,20692,8890,12582,22767,145,11503,12898,17841,15327,6164,16801,15185,10620	3
9406,17547	6
17665,2833,1466,24759,18819,1569,10582,25367,24347,470,1151,19508,13358,832,22478,1001,1405	8
11503,5662,6263,10205,13804,807,15442,9406,5911,15555	5
16271,7414,14295,13408,5341,10957,9472,15274,10092,2928,19129,21322,7125,5345,23391,16294,14279	8
4836,20285,8011,5392,8962,5212,9959,12372,23296	2
16077,18579,5767,9826,12679,23334,10001,19734,11189,16377,11540,20741	9
10303,16888,12508,3074,24322,21478,5002,986,593,15089,3728,17637	3
16756,6317,2467,4269,16592,10363,12197,18242,3855,11267,5329,15029,8981,19864,12562,18689,24370	4
14513,5383,3150,24853,25071,11758,17586,4565,20905,11045,17477,23310,12767,5199,8048,9746,18579,9194,2143,23547,24007,8482,21447	9
19863,11389,5798,1405,20504,12420,8926,9057,23716,12557,5345	0
20356,13341,24172,3634,6471,11864,12554,18356,18972,1006,19156,10764,10146,19943,11685,12358	3
17488,11503,11123,5662,4226,17577,3258,20984,8454,15761	5
5680,20753,23329,5002,5662,15693,23625,236,10620,3222,11776,18565,11710,11768,11520,17534,11217,6091,17841,24485,14458,14331	5
25363,2833,24759,11031,4953,22495,14009,951,19569,13973,22453,21059	9
11950,14281,15200,3936,20736,12961,20802,11786,25006,16934,25463,8456,18303	9
6673,2029,11031,16364	9
16655,2533,15878,24206	8
14330,1070,22565,9044,11729,4307,4404,23463	2
11727,3939,23716,7774,24308,3850,7873,12143,8890	8
23331,3404,4423,2030,6397,5586,6005,10037,9283,23259,23395,14863,14969	6
12452,17560,3513,23234,15067,4178,11140,13957,4131,12135	6
3266,2254,22781,20069,5540,17413	8
10146,7742,5662,1006,12135,21832,8890	5
4992,8348,6309,14518,13341,954	8
14799,18502,19863,5608	3
24426,593,2756	9
24911,19246,17966,1044,18819,15366,4215,2634,13454,18572,2574,20636,23210,22986,20892,18084,686,20198	5
1001,5261,6317,16154,19848,8890	4
4178,17561,20459,22962,17125,24084	6
3635,5189,25147	5
12358,21869,5253,2303,20077,3634,25196,15025,8913,11884,23897,24172,3301,12911	3
14746,10328,261	4
3877,24814,13239,21856,12557,5345,16743,9877	2
4684,6188,3498,14904,2405,11577,15135,19655,15029,14480,8763,24718,5821,23258,14213,22259,20091,15533,17887,16599,8208,10494,15656,23830	2
19863,5608,7545,23258,9766,12135	9
11520,5662,17206,5911,14391,8890	5
24066,4535,21048,22931,8827	9
20000,18123,6874,11503,20543,18502,6622,18411,1184,11695,12099,25260,21391,25373,24797	3
3877,11389,15032,13975,16314,913	0
24934,24057,14288,21598,23521,8619	9
5662,11503,20253,13804,21034,7044	5
10667,9597,12211,8110,3850,16958,9877	8
3882,23459,20377,10845,21169,8631,2611,3467,16079,12940,4893,14107,20823,4337	9
3939,23716,24938,11312,7328,11787,3814,17007,3715,24354,15368,13137,13497,21606,14675,3299,21169,24759,16061,13643,11304,11913,15773	3
1386,5305,10468,6941	8
14746,11198,18123,5537,10540,6477,13341	3
17763,16933,25018,2772,7677,19255,1460,18721,9746,6947,18579,13341,3708,10522,8029,14520	3
9438,22429,19194	5
23081,3105,12990,7159,404	8
5662,14331,15968,25228,17343,6694	5
9509,17841,9476,952,19508,23818,10620,9720,3452,23716	3
6309,10688,17013,13930,9406,3832	2
